matchId,tournament,date,map,team1,team2,winner,team1_rounds,team2_rounds,team1_first_half,team1_second_half,team2_first_half,team2_second_half,team1_opening_kills,team2_opening_kills,team1_clutches,team2_clutches,team1_most_kills_player,team1_most_kills,team2_most_kills_player,team2_most_kills,team1_most_assists_player,team1_most_assists,team2_most_assists_player,team2_most_assists,team1_most_deaths_player,team1_most_deaths,team2_most_deaths_player,team2_most_deaths,team1_most_damage_per_round_player,team1_most_damage_per_round,team2_most_damage_per_round_player,team2_most_damage_per_round,team2_least_kills_player,team2_least_kills,team1_least_assists_player,team1_least_assists,team2_least_assists_player,team2_least_assists,team1_least_deaths_player,team1_least_deaths,team2_least_deaths_player,team2_least_deaths,team1_least_damage_per_round_player,team1_least_damage_per_round,team2_least_damage_per_round_player,team2_least_damage_per_round,all_players,overall_most_kills_player,overall_most_kills,overall_most_kills_team,overall_most_damage_player,overall_most_damage,overall_most_damage_team,overall_most_assists_player,overall_most_assists,overall_most_assists_team,overall_most_awp_kills_player,overall_most_awp_kills,overall_most_awp_kills_team,overall_most_first_kills_player,overall_most_first_kills,overall_most_first_kills_team,overall_best_rating_2.0_player,overall_best_rating_2.0,overall_best_rating_2.0_team
80292,iBUYPOWER Masters 2019,2019-01-19 16:35,Mirage,Astralis,Cloud9,Astralis,16,9,8,8,7,2,13,12,2,1,Magisk,26,kioShiMa,22,device,5,flusha,9,gla1ve,17,flusha,20,Magisk,110.6,flusha,86.8,autimatic,11,Magisk,3,Zellsis,1,device,14,kioShiMa,17,Xyp9x,53.7,Zellsis,48.1,Magisk?device?gla1ve?Xyp9x?dupreeh?kioShiMa?flusha?RUSH?autimatic?Zellsis,Magisk,26,Astralis,Magisk,110.6,Astralis,flusha,9,Cloud9,autimatic,8,Cloud9,kioShiMa,5,Cloud9,Magisk,1.57,Astralis
80289,iBUYPOWER Masters 2019,2019-01-19 12:55,Dust2,Astralis,compLexity,Astralis,16,3,13,3,2,1,12,7,3,0,Magisk,20,n0thing,12,device,8,ShahZaM,5,device,11,stanislaw,18,Xyp9x,110.3,ShahZaM,60.7,dephh,2,gla1ve,3,n0thing,1,Magisk,5,Rickeh,14,dupreeh,71.1,dephh,23.4,Magisk?Xyp9x?gla1ve?dupreeh?device?ShahZaM?n0thing?Rickeh?stanislaw?dephh,Magisk,20,Astralis,Xyp9x,110.3,Astralis,device,8,Astralis,device,4,Astralis,dupreeh,5,Astralis,Magisk,1.82,Astralis
79452,BLAST Pro Series Lisbon 2018,2018-12-15 10:20,Dust2,Astralis,Natus Vincere,Astralis,16,4,12,4,3,1,16,4,0,0,dupreeh,25,s1mple,12,Xyp9x,7,s1mple,4,Xyp9x,11,Zeus,19,dupreeh,115,s1mple,75.3,flamie,6,dupreeh,4,electronic,0,Magisk,6,Edward,16,device,75.3,flamie,38.1,dupreeh?Magisk?gla1ve?device?Xyp9x?s1mple?electronic?Edward?flamie?Zeus,dupreeh,25,Astralis,dupreeh,115.0,Astralis,gla1ve,5,Astralis,dupreeh,8,Astralis,gla1ve,5,Astralis,dupreeh,1.94,Astralis
79430,BLAST Pro Series Lisbon 2018,2018-12-15 07:55,Inferno,Astralis,Cloud9,Astralis,16,14,9,7,6,8,14,16,1,1,Magisk,25,RUSH,25,dupreeh,7,flusha,10,device,22,autimatic,22,Magisk,84.9,kioShiMa,93.5,autimatic,16,gla1ve,4,RUSH,1,Xyp9x,17,flusha,19,gla1ve,68.8,autimatic,58.2,Magisk?dupreeh?Xyp9x?gla1ve?device?RUSH?kioShiMa?flusha?autimatic?refrezh,Magisk,25,Astralis,kioShiMa,93.5,Cloud9,dupreeh,7,Astralis,autimatic,5,Cloud9,RUSH,7,Cloud9,Magisk,1.26,Astralis
79423,BLAST Pro Series Lisbon 2018,2018-12-15 06:30,Inferno,Astralis,MIBR,Astralis,16,7,8,8,7,0,9,14,0,0,Magisk,26,tarik,15,device,7,FalleN,8,device,15,Stewie2K,19,Magisk,102.2,Stewie2K,85.5,swag,8,dupreeh,1,coldzera,1,Magisk,10,tarik,16,Xyp9x,60.8,swag,45.1,Magisk?gla1ve?dupreeh?Xyp9x?device?tarik?FalleN?coldzera?Stewie2K?swag,Magisk,26,Astralis,Magisk,102.2,Astralis,device,5,Astralis,device,5,Astralis,Magisk,4,Astralis,Magisk,1.72,Astralis
79416,BLAST Pro Series Lisbon 2018,2018-12-15 05:00,Overpass,Astralis,NiP,Astralis,16,11,9,7,6,5,12,15,1,2,device,27,GeT_RiGhT,18,Xyp9x,9,REZ,8,gla1ve,19,GeT_RiGhT,23,device,104,f0rest,70.4,Lekr0,13,gla1ve,2,dennis,0,Xyp9x,12,REZ,19,gla1ve,67.3,Lekr0,54.7,device?dupreeh?Magisk?Xyp9x?gla1ve?REZ?f0rest?GeT_RiGhT?Lekr0?dennis,device,27,Astralis,device,104.0,Astralis,Xyp9x,6,Astralis,device,8,Astralis,dennis,5,NiP,device,1.53,Astralis
79387,BLAST Pro Series Lisbon 2018,2018-12-14 11:30,Inferno,Astralis,Natus Vincere,Astralis,16,9,10,6,5,4,13,12,1,1,dupreeh,26,electronic,23,Xyp9x,7,flamie,7,Xyp9x,19,Zeus,20,dupreeh,105.4,electronic,97.6,Edward,6,Magisk,2,electronic,3,Magisk,12,electronic,16,Xyp9x,48.5,Edward,41.8,dupreeh?device?Magisk?gla1ve?Xyp9x?electronic?flamie?s1mple?Zeus?Edward,dupreeh,26,Astralis,dupreeh,105.4,Astralis,flamie,7,Natus Vincere,device,8,Astralis,device,5,Astralis,dupreeh,1.51,Astralis
79377,BLAST Pro Series Lisbon 2018,2018-12-14 10:00,Dust2,Astralis,FaZe,Astralis,16,4,12,4,3,1,13,7,0,1,dupreeh,23,NiKo,12,Magisk,6,NiKo,3,gla1ve,9,rain,20,dupreeh,124.3,NiKo,81.7,GuardiaN,5,device,4,karrigan,0,dupreeh,6,NiKo,15,gla1ve,65.6,karrigan,41.8,dupreeh?Magisk?Xyp9x?device?gla1ve?NiKo?karrigan?GuardiaN?rain?olofmeister,dupreeh,23,Astralis,dupreeh,124.3,Astralis,dupreeh,5,Astralis,dupreeh,7,Astralis,dupreeh,6,Astralis,dupreeh,2.02,Astralis
78983,ESL Pro League Season 8 Finals,2018-12-09 06:00,Dust2,Astralis,Liquid,Astralis,16,10,7,9,8,2,16,10,0,1,device,25,EliGE,23,device,6,NAF,5,gla1ve,17,NAF,20,device,102,EliGE,88.1,nitr0,8,Xyp9x,4,EliGE,2,device,13,Twistzz,17,dupreeh,70.5,nitr0,42.2,device?Xyp9x?Magisk?dupreeh?gla1ve?EliGE?NAF?Twistzz?nitr0?TACO,device,25,Astralis,device,102.0,Astralis,dupreeh,6,Astralis,device,17,Astralis,device,5,Astralis,device,1.58,Astralis
78914,ESL Pro League Season 8 Finals,2018-12-08 06:05,Inferno,Astralis,mousesports,Astralis,16,5,10,6,5,0,13,8,0,0,device,26,oskar,20,gla1ve,8,ropz,4,device,14,STYKO,17,device,115.7,oskar,97.1,chrisJ,3,dupreeh,4,suNny,0,Magisk,9,oskar,12,Magisk,48.7,chrisJ,37,device?gla1ve?dupreeh?Xyp9x?Magisk?oskar?ropz?suNny?STYKO?chrisJ,device,26,Astralis,device,115.7,Astralis,gla1ve,7,Astralis,oskar,14,mousesports,gla1ve,5,Astralis,device,1.82,Astralis
78908,ESL Pro League Season 8 Finals,2018-12-08 06:05,Mirage,Astralis,mousesports,Astralis,16,12,9,7,6,6,17,11,2,0,device,27,suNny,18,device,7,chrisJ,4,gla1ve,18,STYKO,23,device,108.2,suNny,85.2,oskar,12,gla1ve,3,ropz,1,device,13,ropz,17,Magisk,54.4,oskar,47.1,device?dupreeh?gla1ve?Xyp9x?Magisk?suNny?ropz?chrisJ?STYKO?oskar,device,27,Astralis,device,108.2,Astralis,device,6,Astralis,device,8,Astralis,gla1ve,5,Astralis,device,1.72,Astralis
78790,ESL Pro League Season 8 Finals,2018-12-06 06:00,Nuke,Astralis,Liquid,Astralis,16,8,9,7,6,2,14,10,2,0,device,20,nitr0,18,Magisk,7,NAF,3,dupreeh,14,EliGE,20,device,93.8,Twistzz,77.8,EliGE,8,device,2,nitr0,1,device,13,Twistzz,16,gla1ve,61.4,EliGE,48.7,device?Magisk?dupreeh?Xyp9x?gla1ve?Twistzz?nitr0?TACO?NAF?EliGE,device,20,Astralis,device,93.8,Astralis,Magisk,5,Astralis,device,3,Astralis,device,7,Astralis,device,1.45,Astralis
78680,ESL Pro League Season 8 Finals,2018-12-04 06:50,Inferno,HellRaisers,Astralis,Astralis,4,16,3,1,12,4,9,11,1,0,ANGE1,10,device,21,DeadFox,5,gla1ve,8,ANGE1,18,dupreeh,9,Hobbit,58.6,device,106.7,gla1ve,11,woxic,0,Xyp9x,1,woxic,14,Xyp9x,7,ISSAA,40.5,Xyp9x,67.8,Hobbit?woxic?ISSAA?ANGE1?DeadFox?device?dupreeh?Xyp9x?Magisk?gla1ve,device,21,Astralis,device,106.7,Astralis,Magisk,6,Astralis,device,7,Astralis,Xyp9x,4,Astralis,device,1.63,Astralis
78678,ESL Pro League Season 8 Finals,2018-12-04 06:50,Dust2,HellRaisers,Astralis,Astralis,13,16,8,5,7,9,14,15,0,2,DeadFox,19,Magisk,23,ANGE1,6,device,7,ANGE1,23,Xyp9x,19,ANGE1,76.7,Magisk,97.4,dupreeh,13,ISSAA,2,Magisk,5,DeadFox,17,Magisk,13,woxic,54.2,dupreeh,62.2,DeadFox?ISSAA?Hobbit?ANGE1?woxic?Magisk?gla1ve?device?Xyp9x?dupreeh,Magisk,23,Astralis,Magisk,97.4,Astralis,ANGE1,5,HellRaisers,device,8,Astralis,ANGE1,5,HellRaisers,Magisk,1.38,Astralis
78673,ESL Pro League Season 8 Finals,2018-12-04 06:50,Mirage,HellRaisers,Astralis,HellRaisers,16,8,8,8,7,1,12,12,2,2,woxic,27,gla1ve,20,ANGE1,7,dupreeh,5,ANGE1,16,device,19,woxic,111.5,gla1ve,84.2,Magisk,5,ISSAA,3,gla1ve,1,ISSAA,10,gla1ve,15,ISSAA,63.1,Magisk,30.3,woxic?ISSAA?Hobbit?ANGE1?DeadFox?gla1ve?device?Xyp9x?dupreeh?Magisk,woxic,27,HellRaisers,woxic,111.5,HellRaisers,ANGE1,7,HellRaisers,woxic,17,HellRaisers,ISSAA,4,HellRaisers,woxic,1.69,HellRaisers
78661,ESL Pro League Season 8 Finals,2018-12-04 02:05,Inferno,Astralis,ViCi,Astralis,16,8,9,7,6,2,16,8,3,1,device,27,Freeman,23,Xyp9x,6,aumaN,8,dupreeh,16,aumaN,21,device,109.9,Freeman,84.8,zhokiNg,8,device,3,Kaze,1,Magisk,12,Freeman,17,Magisk,63.4,zhokiNg,55,device?Xyp9x?Magisk?gla1ve?dupreeh?Freeman?Kaze?advent?aumaN?zhokiNg,device,27,Astralis,device,109.9,Astralis,aumaN,6,ViCi,Kaze,8,ViCi,Xyp9x,5,Astralis,device,1.74,Astralis
78310,ECS Season 6 Finals,2018-11-25 12:30,Overpass,Astralis,MIBR,Astralis,22,20,7,8,8,7,19,23,5,2,dupreeh,35,coldzera,38,gla1ve,14,FalleN,10,dupreeh,33,fer,33,dupreeh,95.8,coldzera,98.3,fer,19,device,3,Stewie2K,6,device,27,coldzera,30,device,67,fer,56.9,gla1ve?dupreeh?Xyp9x?device?Magisk?coldzera?Stewie2K?tarik?FalleN?fer,coldzera,38,MIBR,coldzera,98.3,MIBR,gla1ve,10,Astralis,device,18,Astralis,fer,9,MIBR,coldzera,1.30,MIBR
78307,ECS Season 6 Finals,2018-11-25 12:30,Inferno,Astralis,MIBR,Astralis,16,14,8,8,7,7,12,18,0,3,gla1ve,23,FalleN,28,device,6,FalleN,7,Magisk,22,Stewie2K,23,dupreeh,76.7,FalleN,87.6,fer,15,dupreeh,4,fer,5,Xyp9x,16,FalleN,15,Magisk,70.6,fer,59,gla1ve?Xyp9x?dupreeh?device?Magisk?FalleN?Stewie2K?coldzera?tarik?fer,FalleN,28,MIBR,FalleN,87.6,MIBR,Magisk,6,Astralis,FalleN,15,MIBR,FalleN,9,MIBR,FalleN,1.55,MIBR
78236,ECS Season 6 Finals,2018-11-24 09:10,Inferno,NiP,Astralis,Astralis,5,16,2,3,13,3,8,13,2,1,GeT_RiGhT,13,device,28,Lekr0,4,Magisk,13,GeT_RiGhT,20,dupreeh,12,Lekr0,78.4,Magisk,109.7,Magisk,15,GeT_RiGhT,0,dupreeh,1,REZ,18,device,9,f0rest,34.9,dupreeh,70,GeT_RiGhT?Lekr0?REZ?dennis?f0rest?device?gla1ve?Magisk?Xyp9x?dupreeh,device,28,Astralis,Magisk,109.7,Astralis,Magisk,11,Astralis,device,17,Astralis,Magisk,4,Astralis,device,1.91,Astralis
78193,ECS Season 6 Finals,2018-11-23 21:00,Nuke,Astralis,mousesports,Astralis,16,13,6,10,9,4,16,13,1,1,gla1ve,27,oskar,24,Magisk,8,STYKO,7,Magisk,22,chrisJ,24,gla1ve,99.6,STYKO,83.6,ropz,17,device,1,oskar,1,Xyp9x,17,suNny,17,Magisk,57.2,ropz,61.5,gla1ve?Xyp9x?dupreeh?device?Magisk?oskar?STYKO?ropz?suNny?chrisJ,gla1ve,27,Astralis,gla1ve,99.6,Astralis,Magisk,8,Astralis,chrisJ,5,mousesports,oskar,7,mousesports,gla1ve,1.31,Astralis
78191,ECS Season 6 Finals,2018-11-23 12:00,Mirage,Astralis,mousesports,Astralis,16,14,5,11,10,4,18,12,2,2,device,26,oskar,26,device,10,ropz,6,Magisk,21,chrisJ,23,Magisk,100.5,ropz,86.5,STYKO,14,Xyp9x,2,STYKO,1,device,17,ropz,18,Xyp9x,56.5,STYKO,55.1,device?Magisk?dupreeh?gla1ve?Xyp9x?ropz?oskar?chrisJ?suNny?STYKO,device,26,Astralis,Magisk,100.5,Astralis,Magisk,7,Astralis,oskar,22,mousesports,device,6,Astralis,device,1.41,Astralis
78158,ECS Season 6 Finals,2018-11-22 12:10,Inferno,Astralis,MIBR,MIBR,14,16,6,8,9,7,10,20,2,1,Xyp9x,23,FalleN,26,Xyp9x,10,FalleN,8,device,22,Stewie2K,21,Xyp9x,85.1,fer,82.8,tarik,13,device,3,coldzera,2,gla1ve,17,coldzera,16,Magisk,51.6,tarik,50.2,Xyp9x?gla1ve?dupreeh?device?Magisk?FalleN?fer?coldzera?Stewie2K?tarik,FalleN,26,MIBR,Xyp9x,85.1,Astralis,Xyp9x,7,Astralis,FalleN,14,MIBR,FalleN,7,MIBR,FalleN,1.33,MIBR
78098,ECS Season 6 Finals,2018-11-22 06:35,Inferno,Astralis,Cloud9,Astralis,16,3,13,3,2,1,13,6,0,1,device,22,autimatic,11,gla1ve,9,flusha,3,device,9,autimatic,18,device,129.7,flusha,69,valens,4,dupreeh,3,autimatic,0,Xyp9x,6,RUSH,16,Xyp9x,68.5,RUSH,42.4,device?gla1ve?dupreeh?Xyp9x?Magisk?autimatic?RUSH?flusha?kioShiMa?valens,device,22,Astralis,device,129.7,Astralis,gla1ve,4,Astralis,autimatic,5,Cloud9,device,5,Astralis,device,2.08,Astralis
77528,ESL Pro League Season 8 Europe,2018-11-14 11:45,Overpass,Astralis,AGO,AGO,10,16,8,2,7,9,13,13,1,0,Xyp9x,17,kaper,28,Magisk,4,GruBy,9,device,20,SZPERO,16,Xyp9x,80.4,kaper,110.3,phr,12,dupreeh,1,SZPERO,2,Xyp9x,17,kaper,11,gla1ve,54.2,Furlan,54.7,Xyp9x?dupreeh?Magisk?device?gla1ve?kaper?SZPERO?GruBy?Furlan?phr,kaper,28,AGO,kaper,110.3,AGO,kaper,5,AGO,SZPERO,13,AGO,SZPERO,5,AGO,kaper,1.70,AGO
77515,ESL Pro League Season 8 Europe,2018-11-14 10:00,Cache,AGO,Astralis,Astralis,11,16,7,4,8,8,9,18,2,1,GruBy,21,Magisk,27,phr,6,Magisk,7,Furlan,22,dupreeh,18,phr,95,Magisk,117.3,gla1ve,10,GruBy,2,gla1ve,4,GruBy,19,Magisk,15,kaper,50.9,gla1ve,36.3,GruBy?phr?Furlan?kaper?SZPERO?Magisk?Xyp9x?dupreeh?device?gla1ve,Magisk,27,Astralis,Magisk,117.3,Astralis,Magisk,6,Astralis,dupreeh,4,Astralis,dupreeh,6,Astralis,Magisk,1.67,Astralis
77384,IEM Chicago 2018,2018-11-11 11:00,Inferno,Astralis,Liquid,Astralis,16,4,11,5,4,0,15,5,1,0,Magisk,19,EliGE,13,gla1ve,13,NAF,6,gla1ve,13,NAF,18,Magisk,101.8,EliGE,87.9,nitr0,6,Magisk,2,Twistzz,1,Magisk,6,EliGE,16,device,76.8,Twistzz,47.8,Magisk?Xyp9x?device?dupreeh?gla1ve?EliGE?NAF?TACO?Twistzz?nitr0,Magisk,19,Astralis,Magisk,101.8,Astralis,gla1ve,8,Astralis,device,9,Astralis,device,4,Astralis,Magisk,1.74,Astralis
77328,IEM Chicago 2018,2018-11-10 10:05,Inferno,Astralis,fnatic,Astralis,19,17,4,11,11,4,20,15,2,2,Xyp9x,33,Xizt,24,gla1ve,9,Xizt,8,dupreeh,25,JW,28,Xyp9x,93.4,KRIMZ,77.6,Brollan,19,Xyp9x,6,JW,3,Xyp9x,20,twist,21,dupreeh,55.1,Brollan,57.2,Xyp9x?Magisk?device?gla1ve?dupreeh?Xizt?twist?KRIMZ?JW?Brollan,Xyp9x,33,Astralis,Xyp9x,93.4,Astralis,device,7,Astralis,twist,12,fnatic,Xyp9x,7,Astralis,Xyp9x,1.47,Astralis
77316,IEM Chicago 2018,2018-11-10 10:05,Mirage,Astralis,fnatic,fnatic,12,16,7,5,8,8,14,14,2,0,dupreeh,17,KRIMZ,28,Magisk,11,KRIMZ,9,gla1ve,22,Brollan,17,Magisk,71.5,KRIMZ,99.2,twist,12,device,2,JW,0,device,18,JW,13,Xyp9x,52,twist,58.4,Magisk?device?dupreeh?gla1ve?Xyp9x?JW?KRIMZ?Brollan?Xizt?twist,KRIMZ,28,fnatic,KRIMZ,99.2,fnatic,Magisk,9,Astralis,JW,18,fnatic,JW,9,fnatic,JW,1.57,fnatic
77314,IEM Chicago 2018,2018-11-10 10:05,Dust2,Astralis,fnatic,Astralis,16,14,12,4,3,11,12,18,4,2,device,23,twist,31,gla1ve,10,JW,8,device,22,JW,21,dupreeh,93.6,twist,92.4,Xizt,8,Xyp9x,2,twist,1,Xyp9x,18,KRIMZ,18,Xyp9x,52.2,Xizt,44.6,dupreeh?device?Magisk?Xyp9x?gla1ve?twist?JW?KRIMZ?Brollan?Xizt,twist,31,fnatic,dupreeh,93.6,Astralis,gla1ve,7,Astralis,JW,17,fnatic,KRIMZ,5,fnatic,twist,1.39,fnatic
77247,IEM Chicago 2018,2018-11-09 13:35,Nuke,Astralis,mousesports,Astralis,16,13,8,8,7,6,16,12,1,1,device,33,STYKO,24,gla1ve,7,STYKO,6,gla1ve,19,ropz,23,device,112,STYKO,93.2,ropz,11,device,2,chrisJ,2,device,16,suNny,18,dupreeh,50.2,ropz,49.6,device?Xyp9x?gla1ve?Magisk?dupreeh?STYKO?suNny?oskar?chrisJ?ropz,device,33,Astralis,device,112.0,Astralis,STYKO,5,mousesports,device,14,Astralis,device,5,Astralis,device,1.70,Astralis
77168,IEM Chicago 2018,2018-11-08 20:30,Inferno,Astralis,FaZe,FaZe,15,19,7,8,8,7,22,12,0,0,gla1ve,27,NiKo,34,gla1ve,6,NiKo,13,gla1ve,25,karrigan,24,gla1ve,77.3,NiKo,112.4,olofmeister,15,Xyp9x,3,GuardiaN,3,device,21,GuardiaN,12,Xyp9x,44.6,GuardiaN,58,gla1ve?Magisk?dupreeh?device?Xyp9x?NiKo?rain?GuardiaN?karrigan?olofmeister,NiKo,34,FaZe,NiKo,112.4,FaZe,NiKo,7,FaZe,GuardiaN,10,FaZe,Magisk,7,Astralis,NiKo,1.55,FaZe
77159,IEM Chicago 2018,2018-11-08 11:30,Mirage,Astralis,FaZe,FaZe,7,16,4,3,11,5,9,14,1,2,device,16,olofmeister,23,Magisk,5,rain,6,Magisk,20,rain,16,Magisk,81.2,NiKo,111.1,karrigan,10,dupreeh,1,karrigan,1,Xyp9x,12,olofmeister,12,Xyp9x,39.6,karrigan,43.3,device?dupreeh?Magisk?Xyp9x?gla1ve?NiKo?olofmeister?rain?GuardiaN?karrigan,olofmeister,23,FaZe,NiKo,111.1,FaZe,Magisk,5,Astralis,GuardiaN,11,FaZe,rain,5,FaZe,NiKo,1.68,FaZe
77007,IEM Chicago 2018,2018-11-06 14:20,Nuke,Astralis,North,Astralis,16,4,11,5,4,0,10,10,3,1,dupreeh,18,cadiaN,17,Xyp9x,4,aizy,4,gla1ve,13,Kjaerbye,16,Magisk,94.5,cadiaN,81.7,valde,7,dupreeh,1,valde,0,Magisk,9,cadiaN,11,device,57.1,valde,48,dupreeh?Magisk?gla1ve?Xyp9x?device?cadiaN?aizy?gade?Kjaerbye?valde,dupreeh,18,Astralis,Magisk,94.5,Astralis,device,3,Astralis,cadiaN,6,North,gla1ve,4,Astralis,dupreeh,1.44,Astralis
76974,IEM Chicago 2018,2018-11-06 09:00,Nuke,Astralis,MVP PK,Astralis,16,8,8,8,7,1,11,13,1,0,dupreeh,26,zeff,16,dupreeh,5,zeff,2,Xyp9x,16,XigN,20,dupreeh,106.2,zeff,81.6,solo,10,device,1,glow,1,dupreeh,12,zeff,17,Magisk,56,solo,50.6,dupreeh?Xyp9x?device?gla1ve?Magisk?zeff?XigN?xeta?glow?solo,dupreeh,26,Astralis,dupreeh,106.2,Astralis,dupreeh,4,Astralis,xeta,3,MVP PK,xeta,4,MVP PK,dupreeh,1.74,Astralis
76775,BLAST Pro Series Copenhagen 2018,2018-11-03 08:05,Inferno,Cloud9,Astralis,Astralis,14,16,4,10,11,5,15,15,4,0,RUSH,26,device,27,flusha,9,gla1ve,6,Golden,24,dupreeh,23,autimatic,88.8,device,90.7,gla1ve,17,RUSH,1,device,3,RUSH,16,Magisk,18,kioShiMa,62.3,Xyp9x,67.1,autimatic?RUSH?kioShiMa?Golden?flusha?device?Magisk?gla1ve?Xyp9x?dupreeh,device,27,Astralis,device,90.7,Astralis,flusha,7,Cloud9,device,7,Astralis,Golden,5,Cloud9,device,1.32,Astralis
76764,BLAST Pro Series Copenhagen 2018,2018-11-03 06:20,Overpass,FaZe,Astralis,Astralis,7,16,5,2,10,6,5,18,2,1,NiKo,17,Xyp9x,25,NiKo,6,gla1ve,7,karrigan,21,Magisk,14,NiKo,91.7,Xyp9x,117.5,gla1ve,14,rain,1,Magisk,1,NiKo,18,Xyp9x,10,olofmeister,46.7,Magisk,69,NiKo?rain?GuardiaN?karrigan?olofmeister?Xyp9x?dupreeh?device?Magisk?gla1ve,Xyp9x,25,Astralis,Xyp9x,117.5,Astralis,device,6,Astralis,GuardiaN,9,FaZe,device,6,Astralis,Xyp9x,1.76,Astralis
76758,BLAST Pro Series Copenhagen 2018,2018-11-03 05:00,Overpass,Natus Vincere,Astralis,Natus Vincere,16,9,10,6,5,4,13,11,2,0,s1mple,30,Magisk,21,Zeus,8,Xyp9x,7,Zeus,16,Xyp9x,20,s1mple,102.4,Magisk,82,Xyp9x,8,Edward,3,dupreeh,2,s1mple,8,device,17,flamie,58.8,gla1ve,43.4,s1mple?Edward?Zeus?electronic?flamie?Magisk?dupreeh?device?gla1ve?Xyp9x,s1mple,30,Natus Vincere,s1mple,102.4,Natus Vincere,Xyp9x,7,Astralis,s1mple,14,Natus Vincere,s1mple,5,Natus Vincere,s1mple,1.90,Natus Vincere
76719,BLAST Pro Series Copenhagen 2018,2018-11-02 11:30,Overpass,Astralis,NiP,NiP,14,16,11,3,4,12,12,18,2,1,gla1ve,24,REZ,26,Xyp9x,6,Lekr0,8,dupreeh,23,GeT_RiGhT,24,Magisk,83.6,REZ,98.1,dennis,16,device,0,dennis,3,Magisk,18,Lekr0,16,dupreeh,55.5,dennis,48,gla1ve?Magisk?device?Xyp9x?dupreeh?REZ?GeT_RiGhT?f0rest?Lekr0?dennis,REZ,26,NiP,REZ,98.1,NiP,Lekr0,6,NiP,device,9,Astralis,GeT_RiGhT,5,NiP,REZ,1.33,NiP
76711,BLAST Pro Series Copenhagen 2018,2018-11-02 10:00,Inferno,MIBR,Astralis,Astralis,14,16,5,9,10,6,15,14,0,5,coldzera,33,Xyp9x,29,FalleN,10,dupreeh,7,fer,22,dupreeh,22,coldzera,104.7,Xyp9x,105.2,Magisk,17,coldzera,2,device,3,FalleN,19,Xyp9x,15,tarik,50.8,dupreeh,66.3,coldzera?FalleN?Stewie2K?tarik?fer?Xyp9x?device?gla1ve?dupreeh?Magisk,coldzera,33,MIBR,Xyp9x,105.2,Astralis,fer,8,MIBR,device,11,Astralis,FalleN,6,MIBR,Xyp9x,1.59,Astralis
76628,ECS Season 6 Europe,2018-11-01 13:10,Overpass,LDLC,Astralis,Astralis,19,22,11,4,4,11,19,22,1,4,ALEX,37,Magisk,41,devoduvek,9,Xyp9x,12,devoduvek,32,dupreeh,28,ALEX,99.4,Magisk,99.7,Xyp9x,15,to1nou,2,dupreeh,4,AmaNEk,24,Magisk,24,LOGAN,50.6,Xyp9x,45.8,ALEX?AmaNEk?to1nou?devoduvek?LOGAN?Magisk?device?dupreeh?gla1ve?Xyp9x,Magisk,41,Astralis,Magisk,99.7,Astralis,devoduvek,8,LDLC,dupreeh,19,Astralis,device,8,Astralis,Magisk,1.52,Astralis
76624,ECS Season 6 Europe,2018-11-01 12:00,Dust2,Astralis,LDLC,LDLC,14,16,3,11,12,4,17,13,2,0,gla1ve,29,ALEX,26,dupreeh,7,devoduvek,9,dupreeh,21,ALEX,22,gla1ve,97,ALEX,87.7,devoduvek,16,gla1ve,5,ALEX,1,Xyp9x,18,LOGAN,17,device,46.9,LOGAN,57.2,gla1ve?Xyp9x?dupreeh?device?Magisk?ALEX?to1nou?AmaNEk?LOGAN?devoduvek,gla1ve,29,Astralis,gla1ve,97.0,Astralis,dupreeh,6,Astralis,to1nou,12,LDLC,dupreeh,6,Astralis,gla1ve,1.34,Astralis
76528,ESL Pro League Season 8 Europe,2018-10-31 14:10,Overpass,Astralis,North,Astralis,16,13,10,6,5,8,16,13,0,1,Magisk,26,Kjaerbye,23,gla1ve,9,valde,10,gla1ve,22,Kjaerbye,22,Magisk,97.4,Kjaerbye,86.8,aizy,14,device,1,aizy,3,Magisk,15,cadiaN,18,gla1ve,62,aizy,55.4,Magisk?device?Xyp9x?gla1ve?dupreeh?valde?Kjaerbye?cadiaN?gade?aizy,Magisk,26,Astralis,Magisk,97.4,Astralis,valde,7,North,cadiaN,5,North,valde,7,North,Magisk,1.43,Astralis
76520,ESL Pro League Season 8 Europe,2018-10-31 12:35,Inferno,North,Astralis,North,19,17,8,7,7,8,18,17,2,4,gade,33,dupreeh,30,Kjaerbye,14,Magisk,6,cadiaN,26,gla1ve,28,valde,90.3,dupreeh,96.7,Magisk,11,gade,5,Xyp9x,1,gade,20,Xyp9x,24,cadiaN,52.4,Magisk,63.5,gade?valde?aizy?Kjaerbye?cadiaN?dupreeh?Xyp9x?device?gla1ve?Magisk,gade,33,North,dupreeh,96.7,Astralis,Kjaerbye,9,North,cadiaN,9,North,device,6,Astralis,gade,1.46,North
